,score_name,pitch_name,pitch_onset,pitch_offset
169,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,B-,77 2/3,77 11/12
170,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,A,78,78 1/2
171,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,D,78,78 1/2
172,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,F#,78,78 1/2
173,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,A,78,78 1/2
174,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,B,78 1/2,79
175,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,E,78 1/2,79
176,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,G#,78 1/2,79
177,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,B,78 1/2,79
178,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,C,79,79 1/4
179,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,F,79,79 1/4
180,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,G#,79,79 1/4
181,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,C,79,79 1/4
182,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,B,79 1/3,79 7/12
183,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,E,79 1/3,79 7/12
184,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,G#,79 1/3,79 7/12
185,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,B,79 1/3,79 7/12
186,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,A,79 2/3,79 11/12
187,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,D,79 2/3,79 11/12
188,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,F#,79 2/3,79 11/12
189,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,A,79 2/3,79 11/12
190,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,G#,80,82
191,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,C#,80,82
192,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,F,80,82
193,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,G#,80,82
194,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,E,83,83 1/4
195,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,A,83 1/2,83 3/4
196,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,E,85,85 1/4
197,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,A,85 1/2,85 3/4
198,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,F#,87,88 1/2
199,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,F#,87,88 1/2
200,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,G,88 1/2,89 1/4
201,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,G,88 1/2,89 1/4
202,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,C,89 1/3,89 2/3
203,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,C,89 1/3,89 2/3
204,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,A,89 2/3,90
205,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,A,89 2/3,90
206,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,F#,90,90 1/2
207,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,F#,90,90 1/2
208,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,G,90 1/2,91 1/4
209,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,G,90 1/2,91 1/4
210,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,C,91 1/3,91 2/3
211,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,C,91 1/3,91 2/3
212,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,A,91 2/3,92
213,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,A,91 2/3,92
214,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,F#,92,94 1/2
215,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,F#,92,94 1/2
216,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,G,94 1/2,95 1/4
217,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,G,94 1/2,95 1/4
218,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,C,95 1/3,95 2/3
219,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,C,95 1/3,95 2/3
220,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,A,95 2/3,96
221,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,A,95 2/3,96
222,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,F#,96,96 1/2
223,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,F#,96,96 1/2
224,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,G,96 1/2,97 1/4
225,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,G,96 1/2,97 1/4
226,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,C,97 1/3,97 2/3
227,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,C,97 1/3,97 2/3
228,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,A,97 2/3,98
229,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,A,97 2/3,98
230,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,D,98,99
231,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,D,99,99 1/2
232,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,B-,99 1/2,100
233,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,D,100,101
234,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,D,101,101 1/2
235,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,B-,101 1/2,102
236,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,C#,102,102 1/4
237,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,A,102,102 1/4
238,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,C#,102 1/3,102 7/12
239,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,A,102 1/3,102 7/12
240,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,C,102 2/3,102 11/12
241,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,G#,102 2/3,102 11/12
242,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,B,103,103 1/2
243,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,G,103,103 1/2
244,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,B-,103 1/2,104
245,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,F#,103 1/2,104
246,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,D,104,105
247,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,A,105,106
248,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,C#,105,106
249,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,D,106,107
250,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,C,107,108
251,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,E,107,108
252,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,F#,108,108 1/4
253,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,D,108 1/4,109
254,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,G#,108 1/4,109
255,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,D,109,109 1/4
256,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,G#,109,109 1/4
257,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,G#,109 1/2,109 3/4
258,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,E,109 1/2,109 3/4
259,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,F#,110,110 1/4
260,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,D,110 1/4,111
261,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,G#,110 1/4,111
262,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,D,111,111 1/4
263,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,G#,111,111 1/4
264,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,G#,111 1/2,111 3/4
265,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,E,111 1/2,111 3/4
266,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,G,112,112 1/3
267,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,E-,112,112 1/3
268,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,G,112 1/3,112 2/3
269,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,E-,112 1/3,112 2/3
270,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,F#,112 2/3,113
271,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,D,112 2/3,113
272,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,F#,113,113 1/4
273,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,D,113,113 1/4
274,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,F,113 1/2,113 3/4
275,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,C#,113 1/2,113 3/4
276,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,G#,114,115
277,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,G#,115,115 1/4
278,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,E,115 1/2,115 3/4
279,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,G#,116,116 1/4
280,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,E-,116,116 1/4
281,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,G#,116 1/3,116 7/12
282,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,E-,116 1/3,116 7/12
283,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,G,116 2/3,116 11/12
284,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,D,116 2/3,116 11/12
285,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,F#,117,117 1/2
286,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,C#,117,117 1/2
287,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,F,117 1/2,118
288,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,C,117 1/2,118
289,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,C#,118,119
290,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,G#,118,119
291,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,B-,119,121
292,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,F,119,121
293,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,C#,121,122
294,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,G#,121,122
295,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,A,122,123
296,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,C#,122,123
297,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,F,122,123
298,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,F#,123,124
299,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,C,123,124
300,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,E,123,124
301,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,A,124,125
