,score_name,pitch_name,pitch_onset,pitch_offset
354,Prélude II - (,E,47 3/4,48
355,Prélude II - (,C,47 3/4,48
356,Prélude II - (,F#,48,48 3/4
357,Prélude II - (,B-,48,48 3/4
358,Prélude II - (,G#,49,49 1/4
359,Prélude II - (,E,49 1/4,49 1/2
360,Prélude II - (,C,50 2/3,50 11/12
361,Prélude II - (,E,50 2/3,50 11/12
362,Prélude II - (,B-,52,52 1/4
363,Prélude II - (,B-,52,52 1/4
364,Prélude II - (,D,52,52 1/4
365,Prélude II - (,D,52 1/2,53 1/4
366,Prélude II - (,F#,54,54 1/4
367,Prélude II - (,B-,54,54 1/4
368,Prélude II - (,B-,54,54 1/4
369,Prélude II - (,F#,54 1/4,54 1/2
370,Prélude II - (,B-,54 1/4,54 1/2
371,Prélude II - (,F#,54 1/2,55
372,Prélude II - (,E,55,58
373,Prélude II - (,B-,58,58 1/4
374,Prélude II - (,G#,58 1/4,58 1/2
375,Prélude II - (,G#,59 1/2,59 3/4
376,Prélude II - (,C,59 3/4,60
377,Prélude II - (,D,60,60 1/4
378,Prélude II - (,E,60 1/3,60 7/12
379,Prélude II - (,B-,61,61 1/4
380,Prélude II - (,F#,61 1/3,61 7/12
381,Prélude II - (,D,62,62 1/4
382,Prélude II - (,E,62 1/3,62 7/12
383,Prélude II - (,B-,63,63 1/4
384,Prélude II - (,B-,63 1/3,63 7/12
385,Prélude II - (,G,63 2/3,63 11/12
386,Prélude II - (,D,64,64 1/4
387,Prélude II - (,C#,64,64 1/4
388,Prélude II - (,C,64 1/2,65
389,Prélude II - (,D,65,65 1/4
390,Prélude II - (,C#,65,65 1/4
391,Prélude II - (,D,68,68 1/4
392,Prélude II - (,E,68 1/4,68 1/2
393,Prélude II - (,B-,68 1/2,69
394,Prélude II - (,D,69,69 1/4
395,Prélude II - (,E,69 1/4,69 1/2
396,Prélude II - (,D,69 1/2,69 3/4
397,Prélude II - (,E,69 3/4,70
398,Prélude II - (,D,70,70 1/4
399,Prélude II - (,E,70 1/4,70 1/2
400,Prélude II - (,D,70 1/2,71 1/6
401,Prélude II - (,E,72,72 1/2
402,Prélude II - (,D,72 1/2,73
403,Prélude II - (,D,73,73 1/4
404,Prélude II - (,E,73 1/4,73 1/2
405,Prélude II - (,B-,73 1/2,73 3/4
406,Prélude II - (,G#,73 3/4,74
407,Prélude II - (,D,74,74 1/4
408,Prélude II - (,E,74 1/4,74 1/2
409,Prélude II - (,D,74 1/2,74 3/4
410,Prélude II - (,E,74 3/4,75
411,Prélude II - (,D,75,75 1/4
412,Prélude II - (,E,75 1/4,75 1/2
413,Prélude II - (,G#,75 1/2,77 1/2
414,Prélude II - (,F#,78 1/2,78 3/4
415,Prélude II - (,F#,80 1/2,80 3/4
416,Prélude II - (,G#,81 1/2,81 3/4
417,Prélude II - (,C,81 3/4,82
