,score_name,pitch_name,pitch_onset,pitch_offset
387,Prélude XII - (,E,104 3/4,105
388,Prélude XII - (,G,105,105 1/4
389,Prélude XII - (,C,105 1/2,106
390,Prélude XII - (,E,105 1/2,106
391,Prélude XII - (,C,106 1/2,106 3/4
392,Prélude XII - (,E-,106 1/2,106 3/4
393,Prélude XII - (,G#,106 1/2,106 3/4
394,Prélude XII - (,G#,106 3/4,107
395,Prélude XII - (,G#,107,107 1/4
396,Prélude XII - (,C,107,107 1/4
397,Prélude XII - (,E-,107,107 1/4
398,Prélude XII - (,G#,107,107 1/4
399,Prélude XII - (,B-,107 1/2,107 3/4
400,Prélude XII - (,D,107 1/2,107 3/4
401,Prélude XII - (,F,107 1/2,107 3/4
402,Prélude XII - (,B-,107 1/2,107 3/4
403,Prélude XII - (,E-,108,108 1/4
404,Prélude XII - (,G,108,108 1/4
405,Prélude XII - (,B-,108,108 1/4
406,Prélude XII - (,E-,108,108 1/4
407,Prélude XII - (,C,108 1/2,108 3/4
408,Prélude XII - (,E-,108 1/2,108 3/4
409,Prélude XII - (,G,108 1/2,108 3/4
410,Prélude XII - (,C,108 1/2,108 3/4
411,Prélude XII - (,G#,109,109 1/4
412,Prélude XII - (,C,109,109 1/4
413,Prélude XII - (,E-,109,109 1/4
414,Prélude XII - (,G#,109,109 1/4
415,Prélude XII - (,B-,109 1/2,109 3/4
416,Prélude XII - (,D,109 1/2,109 3/4
417,Prélude XII - (,F,109 1/2,109 3/4
418,Prélude XII - (,B-,109 1/2,109 3/4
419,Prélude XII - (,D,110 1/2,110 3/4
420,Prélude XII - (,E,110 3/4,111
421,Prélude XII - (,G,111,111 1/4
422,Prélude XII - (,E,111 1/4,111 1/2
423,Prélude XII - (,D,111 1/2,111 3/4
424,Prélude XII - (,B,111 3/4,112
425,Prélude XII - (,G,112,112 1/4
426,Prélude XII - (,E,112 1/4,112 1/2
427,Prélude XII - (,D,112 1/2,112 3/4
428,Prélude XII - (,E,112 3/4,113
429,Prélude XII - (,G,113,113 1/4
430,Prélude XII - (,C,113 1/2,114
431,Prélude XII - (,E,113 1/2,114
432,Prélude XII - (,C#,114 1/2,114 3/4
433,Prélude XII - (,E,114 1/2,114 3/4
434,Prélude XII - (,A,114 1/2,114 3/4
435,Prélude XII - (,A,114 3/4,115
436,Prélude XII - (,A,115,115 1/4
437,Prélude XII - (,C#,115,115 1/4
438,Prélude XII - (,E,115,115 1/4
439,Prélude XII - (,A,115,115 1/4
440,Prélude XII - (,B,115 1/2,115 3/4
441,Prélude XII - (,E-,115 1/2,115 3/4
442,Prélude XII - (,F#,115 1/2,115 3/4
443,Prélude XII - (,B,115 1/2,115 3/4
444,Prélude XII - (,E,116,116 1/4
445,Prélude XII - (,G#,116,116 1/4
446,Prélude XII - (,B,116,116 1/4
